timestamps,TP9,AF7,AF8,TP10
1641303838.806,-24.414,-35.156,-24.902,-24.902
1641303838.810,-124.512,-32.715,-37.109,27.832
1641303838.814,-84.961,-42.969,-40.039,9.277
1641303838.818,44.434,-49.316,-34.668,-60.547
1641303838.822,99.121,-38.574,-36.133,-79.102
1641303838.822,4.395,-38.574,-32.715,-14.648
1641303838.826,-108.398,-43.945,-29.297,37.598
1641303838.830,-70.312,-41.016,-27.832,30.762
1641303838.834,83.496,-47.363,-31.250,-19.531
1641303838.838,146.973,-42.480,-34.668,-42.480
1641303838.842,60.547,-55.664,-22.461,20.996
1641303838.846,-38.086,-75.684,-33.691,99.121
1641303838.849,-24.902,-56.152,-45.898,106.445
1641303838.853,89.844,-53.711,-20.508,39.551
1641303838.857,193.359,-63.477,-24.902,28.809
1641303838.861,144.043,-52.734,-24.414,88.867
1641303838.865,-9.277,-60.059,-3.418,126.953
1641303838.883,-20.020,-91.797,-0.488,147.949
1641303838.887,138.184,-107.910,-6.348,119.141
1641303838.891,264.648,-104.004,-37.109,81.055
1641303838.895,238.281,-96.680,-40.039,142.578
1641303838.899,96.680,-95.215,6.348,211.426
1641303838.903,53.711,-78.125,23.438,224.121
1641303838.907,164.062,-70.801,-16.602,179.199
1641303838.910,268.066,-81.543,-46.387,103.516
1641303838.914,257.812,-148.438,-9.277,157.227
1641303838.918,142.578,-143.066,33.691,255.371
1641303838.922,48.340,-36.621,-18.066,233.887
1641303838.926,126.465,-46.875,-46.387,176.270
1641303838.912,272.949,-105.957,-27.344,132.812
1641303838.916,255.371,-83.008,-25.879,131.836
1641303838.920,110.840,-58.594,-15.625,204.102
1641303838.924,31.738,-60.547,-14.648,232.910
1641303838.928,128.906,-60.059,-35.645,195.801
1641303838.932,266.602,-66.895,-36.133,143.066
1641303838.936,267.090,-74.219,-35.645,128.418
1641303838.939,134.277,-77.148,-39.062,191.895
1641303838.943,47.852,-63.477,-29.297,233.398
1641303838.947,112.305,-49.316,-27.832,205.078
1641303838.951,242.676,-43.945,-31.738,139.648
1641303838.955,264.648,-42.969,-32.227,126.465
1641303838.959,139.648,-46.875,-32.227,194.824
1641303838.963,40.039,-29.785,-21.484,225.098
1641303838.967,93.750,-20.996,-17.090,198.730
1641303838.971,226.562,-27.344,-20.508,133.789
1641303838.975,270.020,-27.344,-12.207,101.562
1641303838.979,161.621,-34.668,-10.742,167.480
1641303838.983,43.457,-28.809,-7.812,214.844
1641303838.986,62.012,-19.043,-4.395,201.172
1641303838.990,194.336,-10.254,0.977,133.301
1641303838.994,263.184,5.859,10.742,88.867
1641303838.998,173.828,4.395,18.066,137.695
1641303839.002,40.039,-9.277,10.254,180.176
1641303839.004,49.316,-10.254,-0.488,159.180
1641303839.008,171.875,-8.301,4.395,110.840
1641303839.012,239.746,-20.020,1.465,68.359
1641303839.016,158.691,-22.949,0.000,91.797
1641303839.020,23.438,-17.578,15.137,145.508
1641303839.024,11.230,-21.973,9.277,140.137
1641303839.028,126.953,-15.137,3.418,83.496
1641303839.031,215.332,-17.578,9.277,35.645
1641303839.035,154.297,-22.949,2.930,45.898
1641303839.039,11.719,-23.926,-0.977,103.516
1641303839.043,-32.227,-35.156,4.883,119.141
1641303839.047,80.566,-47.363,6.348,68.359
1641303839.051,205.566,-46.875,18.555,14.648
1641303839.055,159.668,-28.809,33.691,35.645
1641303839.059,-1.953,-23.438,27.344,94.238
1641303839.063,-56.641,-35.156,21.484,107.910
1641303839.067,53.711,-34.668,19.531,68.359
1641303839.071,159.668,-27.344,6.348,-1.953
1641303839.075,136.719,-30.273,-9.766,14.160
1641303839.078,10.254,-34.180,-13.672,92.773
1641303839.082,-62.988,-31.250,-16.602,104.980
1641303839.086,20.020,-33.691,-0.488,56.641
1641303839.090,139.648,-32.227,23.926,-13.184
1641303839.094,142.090,-32.715,20.996,-13.672
1641303839.093,18.066,-31.738,16.602,58.594
1641303839.097,-70.312,-34.668,23.926,95.215
1641303839.101,3.906,-38.574,14.648,62.012
1641303839.105,130.859,-43.457,-7.324,-8.789
1641303839.109,138.672,-45.898,-3.418,-21.973
1641303839.113,2.441,-52.246,3.906,49.316
1641303839.117,-114.746,-69.824,-0.488,94.238
1641303839.120,-58.105,-68.848,-0.977,56.641
1641303839.124,89.355,-65.918,-5.859,-24.902
1641303839.128,136.719,-78.125,-1.465,-34.180
1641303839.132,31.738,-77.637,12.695,59.570
1641303839.136,-81.055,-52.246,17.578,102.539
1641303839.153,-64.941,-42.480,21.973,48.828
1641303839.157,67.383,-60.059,20.508,-29.785
1641303839.161,121.094,-56.152,7.324,-64.941
1641303839.165,13.672,-47.852,-3.418,-17.578
1641303839.169,-117.676,-57.617,-7.812,35.645
1641303839.173,-104.980,-68.359,-13.184,39.062
1641303839.177,39.551,-73.730,-10.254,-12.695
1641303839.180,115.234,-62.500,-5.859,-52.734
1641303839.184,41.016,-51.270,-11.719,-3.906
1641303839.188,-92.285,-66.406,-17.090,62.500
1641303839.192,-96.191,-64.941,-9.277,61.035
1641303839.196,42.969,-52.734,-2.930,-6.348
1641303839.197,127.441,-56.152,-7.324,-57.617
1641303839.201,51.758,-63.477,-6.836,-15.625
1641303839.205,-85.938,-58.594,0.000,51.758
1641303839.209,-108.887,-48.828,7.324,56.641
1641303839.213,12.207,-51.758,0.000,4.883
1641303839.217,117.676,-48.828,-9.766,-48.828
1641303839.221,55.664,-46.387,-11.719,-28.809
1641303839.224,-89.355,-53.711,-13.184,29.785
1641303839.228,-135.742,-53.223,-7.324,33.691
1641303839.232,-33.203,-69.336,-5.859,-1.465
1641303839.236,90.332,-71.777,-5.859,-55.664
1641303839.240,64.941,-51.270,-5.859,-36.133
1641303839.244,-75.195,-44.922,-11.719,34.668
1641303839.248,-138.184,-41.504,-17.090,44.434
1641303839.252,-41.016,-38.086,-12.695,1.953
1641303839.256,93.750,-41.016,-7.812,-58.594
1641303839.260,85.938,-44.922,-10.254,-51.758
1641303839.264,-52.734,-37.109,-18.066,16.113
1641303839.268,-125.977,-41.992,-15.625,46.875
1641303839.271,-44.434,-52.734,-19.043,13.184
1641303839.275,77.637,-63.477,-29.297,-43.457
1641303839.279,87.402,-59.082,-22.949,-50.293
1641303839.283,-26.855,-43.457,-15.625,13.672
1641303839.287,-121.582,-50.781,-15.137,51.758
1641303839.290,-70.312,-56.152,-20.020,17.090
1641303839.294,68.848,-50.781,-25.391,-46.875
1641303839.298,116.699,-41.992,-26.855,-60.059
1641303839.302,-4.883,-56.641,-20.508,6.348
1641303839.306,-125.488,-60.059,-12.207,44.922
1641303839.310,-79.102,-46.875,-17.578,25.391
1641303839.314,62.012,-42.969,-24.902,-40.039
1641303839.317,108.887,-44.434,-23.438,-64.941
1641303839.321,12.207,-44.434,-12.695,4.395
1641303839.325,-104.980,-32.227,-3.418,38.574
1641303839.329,-96.191,-30.273,-14.648,15.625
1641303839.333,38.086,-38.574,-27.344,-29.785
1641303839.334,116.211,-36.133,-29.297,-71.289
1641303839.338,34.668,-28.809,-27.832,-24.414
1641303839.342,-96.191,-35.645,-26.855,37.598
1641303839.346,-106.445,-50.293,-27.344,27.344
1641303839.350,10.254,-60.547,-25.391,-32.715
1641303839.354,102.539,-55.664,-29.785,-88.867
1641303839.358,45.898,-40.527,-28.320,-52.734
1641303839.361,-70.801,-32.715,-30.762,43.457
1641303839.365,-88.867,-25.391,-29.297,44.434
1641303839.369,-5.371,-29.297,-33.691,-45.898
1641303839.373,84.961,-39.062,-40.527,-99.121
1641303839.377,44.434,-37.109,-31.738,-59.570
1641303839.377,-100.586,-40.039,-25.391,3.906
1641303839.381,-144.043,-41.992,-21.973,16.113
1641303839.385,-25.879,-47.852,-14.160,-18.555
1641303839.389,104.004,-53.223,-12.695,-63.477
1641303839.393,74.219,-43.457,-14.160,-45.898
1641303839.397,-71.289,-36.133,-19.043,20.020
1641303839.401,-135.254,-48.340,-29.785,45.898
1641303839.404,-48.828,-56.641,-35.645,27.832
1641303839.408,84.961,-41.016,-29.785,-34.180
1641303839.412,84.473,-29.785,-25.879,-53.711
1641303839.416,-65.430,-44.434,-30.273,13.672
1641303839.420,-147.949,-58.594,-26.855,49.805
1641303839.424,-73.730,-50.293,-25.879,4.395
1641303839.428,43.945,-40.039,-32.715,-58.594
1641303839.432,54.688,-40.039,-30.762,-61.523
1641303839.436,-70.801,-45.410,-22.461,-1.953
1641303839.440,-159.180,-40.039,-19.531,33.691
1641303839.444,-89.844,-36.621,-25.391,2.930
1641303839.448,58.594,-41.016,-27.832,-54.688
1641303839.451,97.656,-41.504,-28.320,-69.824
1641303839.455,-16.602,-46.387,-25.391,-14.648
1641303839.459,-117.188,-50.293,-21.973,35.156
1641303839.463,-85.449,-52.734,-27.344,14.648
1641303839.467,49.316,-49.805,-37.109,-51.758
1641303839.468,103.027,-45.410,-35.645,-77.148
1641303839.472,-1.953,-48.828,-31.738,-11.230
1641303839.476,-128.418,-53.711,-32.715,35.645
1641303839.480,-104.980,-55.176,-27.832,8.789
1641303839.484,41.016,-47.363,-29.785,-43.457
1641303839.488,112.793,-39.551,-33.203,-73.730
1641303839.492,20.020,-50.781,-31.250,-15.137
1641303839.495,-104.492,-48.340,-21.484,43.945
1641303839.499,-107.910,-36.133,-16.602,31.738
1641303839.503,15.137,-39.062,-21.484,-27.344
1641303839.507,108.398,-38.574,-31.250,-69.336
1641303839.511,41.504,-28.320,-29.297,-24.902
1641303839.530,-95.703,-40.039,-21.973,39.551
1641303839.534,-113.770,-59.570,-33.691,30.273
1641303839.538,0.488,-59.570,-45.410,-21.973
1641303839.542,102.051,-47.363,-36.133,-79.102
1641303839.546,56.152,-42.969,-33.691,-59.082
1641303839.550,-89.844,-59.570,-44.922,24.414
1641303839.554,-131.836,-61.035,-35.645,35.156
1641303839.557,-14.648,-50.293,-28.809,-23.926
1641303839.561,104.004,-43.945,-42.969,-69.824
1641303839.565,77.637,-33.691,-43.945,-39.062
1641303839.569,-60.059,-31.738,-30.762,26.855
1641303839.573,-120.117,-35.156,-27.832,38.086
1641303839.572,-24.414,-38.574,-31.738,0.488
1641303839.576,87.891,-40.527,-35.645,-66.406
1641303839.580,61.523,-41.992,-34.668,-63.477
1641303839.584,-62.500,-44.434,-31.738,13.672
1641303839.588,-137.695,-49.805,-36.133,41.504
1641303839.592,-65.918,-52.246,-38.086,-10.254
1641303839.596,71.777,-57.617,-37.109,-81.055
1641303839.599,82.520,-53.711,-36.621,-73.730
1641303839.603,-60.059,-48.340,-35.645,-5.371
1641303839.607,-160.645,-52.246,-37.598,41.992
1641303839.611,-83.984,-49.805,-34.180,2.930
1641303839.615,59.082,-44.434,-28.320,-72.266
1641303839.620,82.031,-47.852,-38.086,-76.172
1641303839.624,-43.945,-46.875,-51.270,-13.672
1641303839.628,-134.277,-41.992,-45.410,28.320
1641303839.632,-78.613,-47.363,-44.434,-2.441
1641303839.636,51.758,-58.594,-46.875,-60.059
1641303839.640,99.121,-57.617,-39.062,-78.125
1641303839.644,-4.395,-46.387,-34.668,-14.160
1641303839.647,-118.652,-44.434,-22.949,59.570
1641303839.651,-100.586,-43.457,-24.414,51.270
1641303839.655,40.527,-31.738,-23.438,-23.438
1641303839.659,115.723,-33.203,-19.531,-67.871
1641303839.663,19.531,-53.711,-21.973,-15.625
1641303839.662,-119.629,-41.016,-23.926,39.551
1641303839.666,-118.652,-24.414,-26.855,28.320
1641303839.670,20.996,-26.855,-37.598,-24.414
1641303839.674,106.445,-30.273,-43.945,-73.730
1641303839.678,15.625,-35.156,-34.668,-35.645
1641303839.682,-108.887,-37.598,-29.297,23.438
1641303839.686,-121.094,-35.645,-29.297,16.113
1641303839.689,0.977,-40.527,-38.086,-32.227
1641303839.693,107.422,-46.387,-47.363,-63.965
1641303839.697,51.270,-34.180,-42.480,-40.039
1641303839.701,-83.008,-27.832,-41.504,15.625
1641303839.705,-120.117,-37.598,-40.039,28.809
1641303839.710,-9.766,-43.945,-29.297,-10.742
1641303839.714,96.191,-38.574,-28.809,-65.430
1641303839.718,55.176,-28.320,-32.715,-47.363
1641303839.722,-80.078,-36.621,-29.785,20.996
1641303839.726,-136.719,-48.340,-27.832,28.809
1641303839.730,-45.410,-47.363,-33.203,-21.973
1641303839.734,79.590,-42.969,-40.039,-77.637
1641303839.737,56.641,-53.223,-39.062,-60.547
1641303839.741,-75.684,-39.551,-28.809,9.277
1641303839.745,-143.555,-23.926,-29.785,19.043
1641303839.749,-62.988,-31.738,-38.086,-22.949
1641303839.753,64.453,-37.109,-40.527,-72.754
1641303839.753,61.035,-34.180,-36.133,-80.078
1641303839.757,-63.477,-36.133,-31.738,-12.207
1641303839.761,-144.531,-40.039,-33.203,25.391
1641303839.765,-75.684,-42.969,-25.391,5.859
1641303839.769,63.477,-43.457,-23.438,-59.082
1641303839.773,85.938,-46.875,-37.598,-71.777
1641303839.777,-35.156,-52.246,-41.016,-3.418
1641303839.780,-137.695,-61.523,-42.480,40.527
1641303839.784,-71.289,-47.852,-36.621,8.789
1641303839.788,89.844,-27.344,-36.133,-60.059
1641303839.792,129.395,-27.344,-41.016,-75.195
1641303839.796,7.324,-32.715,-39.062,-14.160
1641303839.799,-110.352,-36.133,-30.762,34.180
1641303839.803,-78.125,-36.133,-29.785,16.113
1641303839.807,63.477,-37.598,-40.527,-43.945
1641303839.811,125.000,-36.621,-40.039,-78.125
1641303839.815,18.555,-35.156,-26.367,-25.879
1641303839.819,-104.492,-38.574,-26.855,32.227
1641303839.823,-100.098,-53.711,-37.598,27.832
1641303839.826,33.691,-47.363,-38.086,-31.250
1641303839.830,115.234,-34.668,-40.039,-89.355
1641303839.834,37.598,-48.340,-39.551,-42.480
1641303839.838,-97.168,-51.270,-30.273,27.344
1641303839.842,-110.352,-35.645,-31.250,22.461
1641303839.843,25.391,-28.809,-36.133,-20.020
1641303839.847,117.676,-34.180,-35.156,-61.523
1641303839.851,49.316,-33.691,-27.832,-28.320
1641303839.855,-86.426,-30.762,-23.438,29.785
1641303839.859,-115.723,-33.691,-27.832,35.645
1641303839.863,-5.859,-43.945,-31.250,-7.324
1641303839.867,96.680,-51.758,-35.156,-55.664
1641303839.870,57.617,-43.457,-36.133,-46.387
1641303839.874,-82.520,-41.016,-29.785,9.766
1641303839.878,-125.977,-35.645,-28.809,39.551
1641303839.882,-25.879,-34.668,-28.809,2.930
1641303839.886,92.773,-41.504,-21.484,-65.430
1641303839.903,88.379,-36.133,-20.020,-40.039
1641303839.907,-44.922,-32.715,-22.461,24.902
1641303839.911,-125.000,-33.691,-23.926,35.645
1641303839.915,-37.109,-32.715,-29.785,-5.371
1641303839.919,103.516,-35.156,-28.320,-71.289
1641303839.923,109.375,-39.551,-25.879,-67.383
1641303839.927,-23.926,-34.180,-18.555,1.953
1641303839.930,-121.094,-24.902,-21.484,31.250
1641303839.934,-61.035,-33.691,-39.551,1.465
1641303839.938,64.453,-47.363,-45.410,-51.758
1641303839.942,84.961,-41.016,-19.531,-60.547
1641303839.946,-39.062,-41.504,-10.254,-1.465
1641303839.947,-143.066,-47.363,-25.879,36.621
1641303839.951,-97.168,-52.734,-28.809,5.371
1641303839.955,49.316,-50.781,-24.414,-52.246
1641303839.959,98.145,-36.621,-22.949,-59.570
1641303839.963,-23.926,-35.645,-30.273,14.648
1641303839.967,-140.625,-45.898,-32.715,69.336
1641303839.971,-92.773,-40.527,-26.367,39.062
1641303839.974,53.223,-32.227,-18.555,-38.086
1641303839.978,101.074,-39.551,-25.879,-57.129
1641303839.982,-2.930,-51.758,-37.109,14.648
1641303839.986,-119.629,-45.410,-23.438,52.246
1641303839.990,-103.027,-47.852,-12.695,28.809
1641303839.995,30.762,-62.012,-23.438,-32.227
1641303839.999,110.840,-47.363,-31.738,-71.289
1641303840.003,34.180,-26.855,-27.832,-27.344
1641303840.007,-104.492,-29.297,-25.879,31.738
1641303840.011,-115.234,-41.992,-28.809,22.949
1641303840.015,12.695,-38.086,-28.809,-34.180
1641303840.019,99.121,-31.738,-29.785,-83.984
1641303840.022,39.551,-36.133,-32.227,-47.363
1641303840.026,-101.562,-39.551,-34.180,41.504
1641303840.030,-129.395,-32.715,-32.715,44.922
1641303840.034,2.930,-33.203,-32.715,-14.648
1641303840.038,108.887,-32.715,-34.668,-60.059
1641303840.037,56.152,-34.180,-30.762,-48.828
1641303840.041,-74.707,-36.621,-21.973,18.066
1641303840.045,-122.070,-32.715,-21.484,41.504
1641303840.049,-15.625,-38.574,-30.273,-2.441
1641303840.053,108.887,-40.039,-29.785,-53.711
1641303840.057,73.242,-30.762,-28.320,-40.527
1641303840.061,-61.035,-33.691,-23.438,25.391
1641303840.064,-110.840,-41.504,-25.879,51.270
1641303840.068,-22.949,-46.387,-32.715,18.555
1641303840.072,97.656,-38.086,-20.020,-45.898
1641303840.076,82.520,-33.691,-6.836,-49.316
1641303840.080,-55.176,-34.180,-9.766,16.602
1641303840.084,-128.906,-30.762,-15.137,35.156
1641303840.088,-41.992,-27.344,-17.578,-0.488
1641303840.092,87.402,-31.250,-28.320,-61.035
1641303840.096,87.891,-41.992,-49.316,-80.078
1641303840.100,-42.969,-36.621,-44.922,-18.066
1641303840.104,-135.254,-29.785,-35.645,27.832
1641303840.108,-76.660,-36.133,-39.551,-6.836
1641303840.111,41.992,-44.434,-41.992,-66.895
1641303840.115,79.590,-40.039,-34.668,-70.801
1641303840.119,-24.902,-37.109,-28.320,-11.230
1641303840.123,-144.043,-38.574,-27.344,25.879
1641303840.127,-108.398,-35.156,-31.250,4.883
1641303840.127,41.992,-38.574,-35.645,-57.129
1641303840.131,94.238,-41.016,-36.133,-91.797
1641303840.135,-18.555,-46.387,-39.062,-27.832
1641303840.139,-126.953,-49.316,-32.227,38.574
1641303840.143,-100.098,-43.945,-33.691,20.508
1641303840.147,31.738,-45.410,-39.551,-41.992
1641303840.151,105.469,-49.805,-29.785,-66.895
1641303840.154,9.766,-50.781,-36.133,-4.883
1641303840.158,-118.164,-38.574,-40.527,37.109
1641303840.162,-109.863,-29.785,-29.297,16.113
1641303840.166,8.789,-39.551,-31.738,-41.504
1641303840.170,88.867,-39.551,-39.551,-91.309
1641303840.174,18.555,-37.109,-39.551,-52.734
1641303840.178,-113.281,-44.922,-37.598,16.113
1641303840.182,-127.930,-49.805,-35.645,20.020
1641303840.186,2.441,-40.527,-26.367,-30.273
1641303840.190,106.934,-35.156,-27.344,-75.684
1641303840.194,43.457,-45.410,-33.203,-42.480
1641303840.198,-96.191,-56.152,-29.297,35.156
1641303840.201,-133.301,-44.922,-17.578,49.805
1641303840.205,-12.695,-34.668,-17.090,-5.371
1641303840.209,111.816,-34.180,-27.832,-61.523
1641303840.213,75.684,-38.086,-37.109,-37.598
1641303840.217,-78.125,-43.945,-33.203,20.508
1641303840.220,-137.695,-41.504,-20.996,35.156
1641303840.224,-30.273,-45.898,-23.926,-1.953
1641303840.228,95.215,-39.062,-19.531,-57.617
1641303840.232,86.914,-32.715,-16.602,-49.805
1641303840.236,-48.340,-39.062,-23.438,17.578
1641303840.240,-129.395,-35.645,-23.926,45.898
1641303840.244,-53.223,-35.156,-31.250,3.418
1641303840.247,87.402,-33.203,-27.832,-73.730
1641303840.251,104.004,-26.367,-23.926,-76.172
1641303840.255,-34.180,-26.855,-30.762,-0.488
1641303840.259,-119.141,-30.762,-21.973,41.016
1641303840.263,-58.594,-32.715,-24.414,1.953
1641303840.278,63.965,-32.227,-28.320,-58.594
1641303840.282,90.820,-36.621,-24.902,-56.641
1641303840.286,-20.020,-34.668,-24.414,8.789
1641303840.290,-120.605,-27.344,-20.020,45.898
1641303840.294,-76.172,-28.320,-17.578,25.391
1641303840.298,60.547,-37.598,-23.926,-31.738
1641303840.302,105.957,-33.691,-30.273,-68.359
1641303840.305,8.301,-30.273,-19.043,-12.695
1641303840.309,-115.234,-45.898,-19.043,31.738
1641303840.313,-105.957,-46.387,-32.227,16.602
1641303840.317,32.227,-36.621,-30.273,-41.016
1641303840.321,88.867,-39.551,-29.297,-76.660
1641303840.323,-7.812,-43.457,-37.109,-21.973
1641303840.327,-125.488,-45.898,-31.250,33.203
1641303840.331,-105.957,-42.480,-21.484,27.344
1641303840.335,34.668,-35.645,-22.461,-27.344
1641303840.339,98.145,-38.086,-24.902,-76.660
1641303840.343,9.277,-42.480,-30.762,-36.621
1641303840.347,-117.676,-39.551,-25.391,20.996
1641303840.350,-126.465,-41.016,-22.461,15.625
1641303840.354,0.977,-43.945,-29.297,-39.062
1641303840.358,95.215,-49.805,-32.715,-83.008
1641303840.362,47.852,-40.527,-24.414,-55.664
1641303840.366,-89.844,-40.039,-11.719,0.488
1641303840.370,-127.441,-44.922,-23.438,8.789
1641303840.374,-12.207,-49.316,-33.203,-40.039
1641303840.378,92.773,-50.293,-28.809,-101.562
1641303840.382,44.434,-32.227,-22.949,-77.148
1641303840.386,-99.121,-32.227,-20.508,12.695
1641303840.390,-148.926,-37.598,-20.508,35.645
1641303840.394,-41.504,-35.156,-20.508,-11.230
1641303840.397,80.566,-38.086,-29.785,-62.988
1641303840.401,47.852,-48.828,-35.645,-38.086
1641303840.405,-91.797,-47.363,-22.949,21.484
1641303840.409,-144.043,-37.109,-11.719,27.832
1641303840.413,-51.270,-35.156,-3.418,4.395
1641303840.413,72.754,-37.598,-17.090,-52.246
1641303840.417,70.312,-41.016,-29.297,-57.617
1641303840.421,-58.594,-47.363,-30.762,10.742
1641303840.425,-143.555,-46.875,-37.598,44.434
1641303840.429,-67.383,-35.645,-38.086,20.508
1641303840.433,72.754,-34.668,-34.668,-41.504
1641303840.437,98.633,-37.598,-30.762,-55.176
1641303840.440,-25.879,-41.016,-40.039,8.789
1641303840.444,-137.695,-47.363,-45.410,49.805
1641303840.448,-89.844,-41.016,-36.621,17.090
1641303840.452,52.246,-39.062,-36.133,-59.082
1641303840.456,100.586,-39.551,-38.574,-76.172
1641303840.459,-2.441,-33.691,-23.926,-6.836
1641303840.463,-112.793,-35.156,-17.090,37.598
1641303840.467,-85.449,-35.156,-26.855,16.602
1641303840.471,49.316,-35.645,-38.574,-41.992
1641303840.475,109.863,-32.227,-36.621,-81.055
1641303840.479,-1.465,-36.621,-35.156,-37.109
1641303840.483,-126.465,-39.062,-37.598,19.531
1641303840.486,-106.445,-49.316,-36.133,8.789
1641303840.490,28.809,-50.781,-34.180,-45.898
1641303840.494,102.539,-43.945,-33.203,-74.707
1641303840.498,21.484,-44.434,-27.344,-23.438
1641303840.502,-110.840,-41.992,-29.297,38.574
1641303840.503,-114.258,-41.992,-30.273,36.133
1641303840.507,22.461,-37.598,-24.414,-16.113
1641303840.511,107.422,-41.504,-29.297,-65.430
1641303840.515,41.504,-47.852,-29.785,-34.180
1641303840.519,-88.867,-42.969,-35.156,27.832
1641303840.523,-122.070,-36.621,-35.156,32.227
1641303840.527,-12.695,-34.668,-25.879,-13.672
1641303840.530,81.543,-51.270,-31.250,-58.594
1641303840.534,50.293,-46.875,-27.344,-41.992
1641303840.538,-81.543,-34.180,-23.438,15.137
1641303840.542,-127.441,-29.297,-25.391,37.109
1641303840.546,-16.113,-24.902,-20.996,-7.324
1641303840.549,105.957,-34.180,-27.344,-68.848
1641303840.553,81.055,-42.480,-38.574,-58.105
1641303840.557,-64.453,-34.180,-39.062,10.742
1641303840.561,-126.953,-30.762,-27.344,37.109
1641303840.565,-36.133,-38.574,-30.762,-10.742
1641303840.569,97.168,-42.969,-39.062,-65.918
1641303840.573,97.656,-48.828,-35.645,-50.293
1641303840.576,-45.898,-42.969,-30.273,23.926
1641303840.580,-118.164,-33.203,-25.879,41.992
1641303840.584,-39.551,-36.621,-29.785,-5.371
1641303840.588,87.402,-36.133,-31.250,-60.547
1641303840.592,102.539,-31.250,-46.387,-71.777
1641303840.593,-26.855,-32.715,-52.734,-17.090
1641303840.597,-114.746,-42.969,-39.551,20.508
1641303840.601,-50.293,-44.922,-36.621,-6.348
1641303840.605,83.984,-37.598,-28.809,-67.383
1641303840.609,115.723,-41.504,-19.531,-85.449
1641303840.613,-6.348,-49.805,-23.926,-7.324
1641303840.617,-125.977,-51.270,-32.715,49.316
1641303840.620,-92.773,-50.293,-21.973,19.531
1641303840.624,56.641,-48.340,-16.113,-41.504
1641303840.628,118.652,-51.270,-23.438,-55.664
1641303840.632,2.930,-49.316,-27.832,-9.766
1641303840.636,-120.605,-42.480,-24.414,24.414
1641303840.654,-98.145,-36.133,-20.508,12.695
1641303840.658,40.039,-37.598,-36.621,-46.875
1641303840.662,113.770,-45.410,-40.039,-87.891
1641303840.666,14.648,-38.086,-33.203,-39.551
1641303840.670,-129.883,-34.668,-38.086,27.832
1641303840.674,-135.254,-41.992,-40.039,24.414
1641303840.678,-3.418,-37.109,-38.574,-38.086
1641303840.681,80.566,-35.645,-35.156,-77.148
1641303840.685,19.043,-48.340,-33.691,-44.922
1641303840.689,-110.840,-51.270,-35.645,20.996
1641303840.693,-137.695,-42.969,-26.855,23.926
1641303840.697,-22.949,-39.551,-22.949,-41.016
1641303840.698,71.289,-47.363,-32.227,-93.262
1641303840.702,35.156,-55.176,-37.109,-58.594
1641303840.706,-83.496,-46.875,-25.391,25.879
1641303840.710,-130.371,-33.691,-16.602,40.039
1641303840.714,-33.203,-33.203,-26.367,-7.812
1641303840.718,86.426,-38.574,-35.645,-55.664
1641303840.722,61.035,-45.410,-29.297,-44.434
1641303840.725,-67.383,-49.805,-25.879,18.555
1641303840.729,-125.977,-47.363,-39.551,48.828
1641303840.733,-40.039,-49.316,-42.969,22.949
1641303840.737,96.191,-43.457,-27.832,-51.270
1641303840.741,89.355,-44.922,-28.809,-69.336
1641303840.745,-43.945,-36.621,-41.992,3.418
1641303840.749,-123.047,-29.297,-38.086,34.668
1641303840.753,-56.641,-34.180,-33.691,-3.418
1641303840.757,79.590,-37.598,-32.227,-61.035
1641303840.761,104.004,-33.203,-26.855,-66.406
1641303840.765,-31.738,-29.785,-23.438,3.418
1641303840.769,-127.441,-32.227,-10.254,44.434
1641303840.772,-65.430,-38.574,-17.090,9.277
1641303840.776,70.312,-45.898,-37.109,-46.387
1641303840.780,105.469,-48.340,-34.180,-68.359
1641303840.784,-15.137,-41.016,-25.879,-31.738
1641303840.788,-127.930,-43.457,-29.785,11.230
1641303840.788,-88.379,-46.875,-32.227,1.465
1641303840.792,55.664,-31.738,-22.461,-52.734
1641303840.796,107.910,-22.949,-26.367,-82.520
1641303840.800,-6.836,-27.832,-33.691,-34.180
1641303840.804,-126.953,-33.691,-32.227,20.020
1641303840.808,-98.145,-29.785,-31.738,7.812
1641303840.812,40.527,-32.715,-34.180,-41.504
1641303840.815,104.492,-39.062,-34.668,-66.406
1641303840.819,14.160,-43.945,-36.621,-12.207
1641303840.823,-103.516,-34.668,-31.250,44.434
1641303840.827,-106.445,-32.227,-31.738,23.926
1641303840.831,15.137,-41.016,-42.969,-32.227
1641303840.834,95.215,-40.039,-41.992,-75.684
1641303840.838,27.832,-36.621,-33.203,-40.527
1641303840.842,-114.258,-33.691,-29.785,18.066
1641303840.846,-145.508,-37.598,-35.645,25.391
1641303840.850,-11.719,-38.574,-29.785,-21.973
1641303840.854,83.496,-44.434,-33.203,-80.078
1641303840.858,38.574,-49.805,-39.551,-54.199
1641303840.861,-97.168,-56.152,-39.062,20.020
1641303840.865,-143.555,-45.898,-36.621,40.039
1641303840.869,-27.832,-29.297,-33.203,-14.160
1641303840.873,98.145,-34.668,-28.809,-67.871
1641303840.877,62.500,-41.504,-31.738,-45.410
1641303840.878,-83.496,-42.480,-31.738,15.625
1641303840.882,-137.207,-47.363,-29.785,36.621
1641303840.886,-42.969,-54.688,-34.668,-7.324
1641303840.890,79.102,-60.547,-34.668,-77.637
1641303840.894,59.570,-54.688,-33.203,-73.242
1641303840.898,-75.684,-41.992,-27.344,-10.742
